package,class,class_description
javax.crypto,javax.crypto.MacSpi,This class defines the Service Provider Interface (SPI) for the Mac class.
javax.crypto,javax.crypto.NullCipher,"The NullCipher class is a class that provides an ""identity cipher"" -- one that does not transform the plain text."
javax.crypto,javax.crypto.SealedObject,This class enables a programmer to create an object and protect its confidentiality with a cryptographic algorithm.
javax.crypto,javax.crypto.SecretKeyFactory,This class represents a factory for secret keys.
javax.crypto,javax.crypto.SecretKeyFactorySpi,This class defines the Service Provider Interface (SPI) for the SecretKeyFactory class.
javax.crypto.spec,javax.crypto.spec.DESedeKeySpec,"This class specifies a DES-EDE (""triple-DES"") key."
javax.crypto.spec,javax.crypto.spec.DESKeySpec,This class specifies a DES key.
javax.crypto.spec,javax.crypto.spec.DHGenParameterSpec,This class specifies the set of parameters used for generating Diffie-Hellman (system) parameters for use in Diffie-Hellman key agreement.
javax.crypto.spec,javax.crypto.spec.DHParameterSpec,"This class specifies the set of parameters used with the Diffie-Hellman algorithm, as specified in PKCS #3: Diffie-Hellman Key-Agreement Standard."
javax.crypto.spec,javax.crypto.spec.DHPrivateKeySpec,This class specifies a Diffie-Hellman private key with its associated parameters.
javax.crypto.spec,javax.crypto.spec.DHPublicKeySpec,This class specifies a Diffie-Hellman public key with its associated parameters.
javax.crypto.spec,javax.crypto.spec.GCMParameterSpec,Specifies the set of parameters required by a Cipher using the Galois/Counter Mode (GCM) mode.
javax.crypto.spec,javax.crypto.spec.IvParameterSpec,This class specifies an initialization vector (IV).
javax.crypto.spec,javax.crypto.spec.OAEPParameterSpec,"This class specifies the set of parameters used with OAEP Padding, as defined in the PKCS#1 v2.2 standard."
javax.crypto.spec,javax.crypto.spec.PBEKeySpec,A user-chosen password that can be used with password-based encryption (PBE).
javax.crypto.spec,javax.crypto.spec.PBEParameterSpec,"This class specifies the set of parameters used with password-based encryption (PBE), as defined in the PKCS #5 standard."
javax.crypto.spec,javax.crypto.spec.PSource,"This class specifies the source for encoding input P in OAEP Padding, as defined in the PKCS#1 v2.2 standard."
javax.crypto.spec,javax.crypto.spec.PSource.PSpecified,This class is used to explicitly specify the value for encoding input P in OAEP Padding.
javax.crypto.spec,javax.crypto.spec.RC2ParameterSpec,This class specifies the parameters used with the RC2 algorithm.
javax.crypto.spec,javax.crypto.spec.RC5ParameterSpec,This class specifies the parameters used with the RC5 algorithm.
javax.crypto.spec,javax.crypto.spec.SecretKeySpec,This class specifies a secret key in a provider-independent fashion.
javax.imageio,javax.imageio.IIOImage,"A simple container class to aggregate an image, a set of thumbnail (preview) images, and an object representing metadata associated with the image."
javax.imageio,javax.imageio.IIOParam,A superclass of all classes describing how streams should be decoded or encoded.
javax.imageio,javax.imageio.ImageIO,"A class containing static convenience methods for locating ImageReaders and ImageWriters, and performing simple encoding and decoding."
javax.imageio,javax.imageio.ImageReader,An abstract superclass for parsing and decoding of images.
javax.imageio,javax.imageio.ImageReadParam,A class describing how a stream is to be decoded.
javax.imageio,javax.imageio.ImageTypeSpecifier,"A class that allows the format of an image (in particular, its SampleModel and ColorModel) to be specified in a convenient manner."
javax.imageio,javax.imageio.ImageWriteParam,A class describing how a stream is to be encoded.
javax.imageio,javax.imageio.ImageWriter,An abstract superclass for encoding and writing images.
javax.imageio.metadata,javax.imageio.metadata.IIOMetadata,An abstract class to be extended by objects that represent metadata (non-image data) associated with images and streams.
javax.imageio.metadata,javax.imageio.metadata.IIOMetadataFormatImpl,A concrete class providing a reusable implementation of the IIOMetadataFormat interface.
javax.imageio.metadata,javax.imageio.metadata.IIOMetadataNode,"A class representing a node in a meta-data tree, which implements the <a href=""../../../../api/org/w3c/dom/Element.html""> org.w3c.dom.Element interface and additionally allows for the storage of non-textual objects via the getUserObject and setUserObject methods."
javax.imageio.plugins.bmp,javax.imageio.plugins.bmp.BMPImageWriteParam,A subclass of ImageWriteParam for encoding images in the BMP format.
javax.imageio.plugins.jpeg,javax.imageio.plugins.jpeg.JPEGHuffmanTable,A class encapsulating a single JPEG Huffman table.
javax.imageio.plugins.jpeg,javax.imageio.plugins.jpeg.JPEGImageReadParam,This class adds the ability to set JPEG quantization and Huffman tables when using the built-in JPEG reader plug-in.
javax.imageio.plugins.jpeg,javax.imageio.plugins.jpeg.JPEGImageWriteParam,"This class adds the ability to set JPEG quantization and Huffman tables when using the built-in JPEG writer plug-in, and to request that optimized Huffman tables be computed for an image."
javax.imageio.plugins.jpeg,javax.imageio.plugins.jpeg.JPEGQTable,A class encapsulating a single JPEG quantization table.
javax.imageio.spi,javax.imageio.spi.IIORegistry,A registry for service provider instances.
javax.imageio.spi,javax.imageio.spi.IIOServiceProvider,A superinterface for functionality common to all Image I/O service provider interfaces (SPIs).
javax.imageio.spi,javax.imageio.spi.ImageInputStreamSpi,The service provider interface (SPI) for ImageInputStreams.
javax.imageio.spi,javax.imageio.spi.ImageOutputStreamSpi,The service provider interface (SPI) for ImageOutputStreams.
javax.imageio.spi,javax.imageio.spi.ImageReaderSpi,The service provider interface (SPI) for ImageReaders.
javax.imageio.spi,javax.imageio.spi.ImageReaderWriterSpi,A superclass containing instance variables and methods common to ImageReaderSpi and ImageWriterSpi.
javax.imageio.spi,javax.imageio.spi.ImageTranscoderSpi,The service provider interface (SPI) for ImageTranscoders.
javax.imageio.spi,javax.imageio.spi.ImageWriterSpi,The service provider interface (SPI) for ImageWriters.
javax.imageio.spi,javax.imageio.spi.ServiceRegistry,A registry for service provider instances.
javax.imageio.stream,javax.imageio.stream.FileCacheImageInputStream,An implementation of ImageInputStream that gets its input from a regular InputStream.
javax.imageio.stream,javax.imageio.stream.FileCacheImageOutputStream,An implementation of ImageOutputStream that writes its output to a regular OutputStream.
javax.imageio.stream,javax.imageio.stream.FileImageInputStream,An implementation of ImageInputStream that gets its input from a File or RandomAccessFile.
javax.imageio.stream,javax.imageio.stream.FileImageOutputStream,An implementation of ImageOutputStream that writes its output directly to a File or RandomAccessFile.
javax.imageio.stream,javax.imageio.stream.IIOByteBuffer,A class representing a mutable reference to an array of bytes and an offset and length within that array.
javax.imageio.stream,javax.imageio.stream.ImageInputStreamImpl,An abstract class implementing the ImageInputStream interface.
